Path;Target;FD0;FD1;FD2;FD3;FD4;FD5;FD6;FD7;FD8;FD9;FD10;FD11;FD12;FD13;FD14;FD15;FD16;FD17;FD18;FD19;FD20;FD21;FD22;FD23;FD24;FD25;FD26;FD27;FD28;FD29;FD30;FD31
../DATA\banana\Image_85.jpg;2;0.35355339053803103;0.35355339053803103;0.35355339053803103;0.35355339053803103;0.35355339053803103;0.35355339053803103;0.35355339053803103;0.35355339053803103;0.5098280948122679;0.10598438565737534;0.14269109897573007;0.1991278053348463;0.3274109774765533;0.20440809624564846;0.5098280948122679;0.5098280948122679;0.35382178914232254;0.35382178914232254;0.35382178914232254;0.35166886467798975;0.35382178914232254;0.35382178914232254;0.35382178914232254;0.35382178914232254;0.5108724020031431;0.31673786680860394;0.4213196154825007;0.31547426403366585;0.19699060909880015;0.16545446655632337;0.18569111606557082;0.5108724020031431
../DATA\banana\Image_86.jpg;2;0.37530331090789754;0.35554364301139213;0.37530331090789754;0.37530331090789754;0.37530331090789754;0.37530331090789754;0.37530331090789754;0.16874023376621283;0.3727122078868204;0.3476953129680586;0.3727122078868204;0.3727122078868204;0.3727122078868204;0.3727122078868204;0.3727122078868204;0.2135922038501099;0.4044717474773765;0.4044717474773765;0.4044717474773765;0.4044717474773765;0.4044717474773765;0.3663720552600082;0.1849463789963486;0.11653060145167714;0.3618368188928558;0.3618368188928558;0.3618368188928558;0.3618368188928558;0.3618368188928558;0.3618368188928558;0.3618368188928558;0.28899621991848934
../DATA\banana\Image_88.png;2;0.37591708270790886;0.37591708270790886;0.37591708270790886;0.3244442698256979;0.2517471929901541;0.35325769756289743;0.37591708270790886;0.37591708270790886;0.5507524550294172;0.1709120813576907;0.01658005224364506;0.05918685424635734;0.030875357574933912;0.23679736056702388;0.5507524550294172;0.5507524550294172;0.06485997546347055;0.08189641111126701;0.26639832102742567;0.24355860492182665;0.4106787684878374;0.492290635349745;0.492290635349745;0.4532550177919727;0.39799080193881575;0.03522968383071301;0.014584862791742849;0.4457187607641162;0.4457187607641162;0.4457187607641162;0.4457187607641162;0.2132806072796387
../DATA\banana\Image_89.jpg;2;0.3801210093790203;0.3801210093790203;0.3801210093790203;0.3705649534712396;0.25515823211923194;0.2740729512790162;0.3801210093790203;0.3801210093790203;0.3985833200968193;0.3658722020543594;0.20449910295164175;0.17313097054449392;0.3985833200968193;0.3985833200968193;0.3985833200968193;0.3985833200968193;0.380318277801231;0.380318277801231;0.380318277801231;0.2286713431675722;0.380318277801231;0.2825906259488579;0.380318277801231;0.380318277801231;0.35355339053803103;0.35355339053803103;0.35355339053803103;0.35355339053803103;0.35355339053803103;0.35355339053803103;0.35355339053803103;0.35355339053803103
../DATA\banana\Image_9.jpg;2;0.39752646686336174;0.39752646686336174;0.39752646686336174;0.39752646686336174;0.39752646686336174;0.3355463809017938;0.03804387409588607;0.30955585962484916;0.16548949008287742;0.16047181953143366;0.13012494640781283;0.5157381783817419;0.5157381783817419;0.5157381783817419;0.2305865594242456;0.28071650139796867;0.3170512254185092;0.023421137981364894;0.034075469751593056;0.42756178694851177;0.42756178694851177;0.42756178694851177;0.42756178694851177;0.4080839448275889;0.3623933096880688;0.3815060704130895;0.4126786419783975;0.4126786419783975;0.4126786419783975;0.4126786419783975;0.1465384751017055;0.14295466428158396
../DATA\banana\Image_90.jpg;2;0.48147539257914196;0.48147539257914196;0.48147539257914196;0.21464070234179328;0.22642640801782815;0.08848267918042173;0.16851696527556032;0.4134944219605298;0.3723949532260536;0.3626810302104342;0.32127301141504994;0.26805991153832576;0.3723949532260536;0.3723949532260536;0.3723949532260536;0.3723949532260536;0.5186488307288701;0.2288075212983772;0.12034622032007701;0.03508467099383782;0.10373072848750228;0.33790986632370795;0.5186488307288701;0.5186488307288701;0.48527427138639906;0.09914525722160546;0.03464368627556525;0.19077918120823728;0.1029993326293271;0.48527427138639906;0.48527427138639906;0.48527427138639906
../DATA\banana\Image_91.jpg;2;0.4494654311377368;0.4494654311377368;0.4494654311377368;0.33176375879400916;0.37997198909920055;0.28696530758689875;0.15715499217814075;0.18013826538903305;0.5192781880545215;0.2982410205309629;0.23424726899937498;0.05774642597670411;0.03663009752187395;0.20628763036050732;0.5192781880545215;0.5192781880545215;0.5230628724098859;0.5230628724098859;0.431503655753967;0.2176212414607198;0.10978581820132999;0.2676663654258564;0.29831455163529563;0.21579219607974212;0.6500140728481123;0.6500140728481123;0.14617376708246024;0.02015852590231524;0.016581313839959786;0.03966680621208061;0.17488945364504332;0.31742015738277013
../DATA\banana\Image_92.jpg;2;0.3576025684155976;0.3219650675230326;0.35787774868830685;0.35787774868830685;0.35787774868830685;0.35787774868830685;0.35787774868830685;0.35787774868830685;0.36739382882266924;0.30880612466062635;0.36739382882266924;0.36739382882266924;0.36739382882266924;0.36739382882266924;0.36739382882266924;0.3078464297222807;0.375642313189114;0.375642313189114;0.33361883245914353;0.375642313189114;0.375642313189114;0.20507459503170916;0.375642313189114;0.375642313189114;0.35355339053803103;0.35355339053803103;0.35355339053803103;0.35355339053803103;0.35355339053803103;0.35355339053803103;0.35355339053803103;0.35355339053803103
../DATA\banana\Image_93.jpg;2;0.41557935042574695;0.19965150623025643;0.20395404659026473;0.23454432418255539;0.41557935042574695;0.41557935042574695;0.41557935042574695;0.41557935042574695;0.3865929821251587;0.2575443157667912;0.3865929821251587;0.3865929821251587;0.3865929821251587;0.19221374059114582;0.3865929821251587;0.3865929821251587;0.19031771037543221;0.0791353650598001;0.019374473313999527;0.4375251746858778;0.4375251746858778;0.4375251746858778;0.4375251746858778;0.4375251746858778;0.3798032054852416;0.4366035008036661;0.4366035008036661;0.4366035008036661;0.4366035008036661;0.17866856105148546;0.10862652974316317;0.22256881924083705
../DATA\banana\Image_95.jpg;2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.47809464101694527;0.47809464101694527;0.26810928014514296;0.0;0.11727547247151754;0.008119963590572113;0.47809464101694527;0.47809464101694527;0.04101848431120519;0.15381930294320897;0.10398197277605625;0.4699726670926208;0.4699726670926208;0.4699726670926208;0.4699726670926208;0.28345656371953176;0.4994714720565845;0.4994714720565845;0.4994714720565845;0.4994714720565845;0.024780309406557365;0.005064742741852528;0.0080214978608398;0.03753576962814791
../DATA\banana\Image_96.jpg;2;0.5332263894114216;0.22943977732121434;0.058242280788100585;0.05812100295871602;0.2098581652218257;0.20869972930299652;0.5332263894114216;0.5332263894114216;0.3598318664671275;0.3680966723240121;0.3680966723240121;0.3680966723240121;0.3680966723240121;0.3680966723240121;0.23989594927797045;0.3680966723240121;0.3989112108807328;0.3989112108807328;0.17337129706740398;0.30855090109497885;0.28122582306245436;0.3989112108807328;0.3989112108807328;0.3989112108807328;0.38250867571115316;0.38250867571115316;0.38250867571115316;0.35214696099589965;0.38250867571115316;0.23620317823003537;0.29771822436340606;0.38250867571115316
../DATA\banana\Image_97.jpg;2;0.5113197407293083;0.27024781060475833;0.08329717632681047;0.10186036977444085;0.07300858274252385;0.34637881107622087;0.5113197407293083;0.5113197407293083;0.39822311552936235;0.28865131179058356;0.062496316477527826;0.4740396041540818;0.4740396041540818;0.4740396041540818;0.23412945613645045;0.15885760659847062;0.45775361839840756;0.20465172746817598;0.21830921750221008;0.2470111679512537;0.1062578832559542;0.45775361839840756;0.45775361839840756;0.45775361839840756;0.3754402261562203;0.3754402261562203;0.3754402261562203;0.3754402261562203;0.3754402261562203;0.3754402261562203;0.32269202585992696;0.22391443811559988
../DATA\banana\Image_98.jpg;2;0.40613952669075576;0.2190322479693048;0.15909473483095912;0.40613952669075576;0.40613952669075576;0.40613952669075576;0.3193229769109184;0.40613952669075576;0.43361605021650734;0.43361605021650734;0.1820097485852988;0.43361605021650734;0.43361605021650734;0.14891362027525507;0.06769630432714263;0.43361605021650734;0.4404453379627949;0.03936462162270611;0.09013209825196003;0.14271002865396973;0.4404453379627949;0.4404453379627949;0.4404453379627949;0.4404453379627949;0.43021026849310984;0.43021026849310984;0.4058382732858748;0.43021026849310984;0.3432923527257122;0.08798496628832371;0.09334979958332684;0.38176889777447404
../DATA\beetroot\Image_1.jpg;3;0.40269558054282356;0.40269558054282356;0.40269558054282356;0.22134352351141878;0.3774835716685222;0.17370612516277448;0.36011728234085627;0.40269558054282356;0.39074240073961625;0.39074240073961625;0.39074240073961625;0.39074240073961625;0.23998622691800398;0.2876765221136003;0.3102429861476163;0.39074240073961625;0.35355339053803103;0.35355339053803103;0.35355339053803103;0.35355339053803103;0.35355339053803103;0.35355339053803103;0.35355339053803103;0.35355339053803103;0.383449692222115;0.383449692222115;0.383449692222115;0.383449692222115;0.383449692222115;0.24682132049099992;0.23848948947927723;0.383449692222115
../DATA\beetroot\Image_10.jpg;3;0.37057711206555016;0.348482248092574;0.37057711206555016;0.37057711206555016;0.37057711206555016;0.37057711206555016;0.37057711206555016;0.23365732708384573;0.36919124834472805;0.36919124834472805;0.36919124834472805;0.36919124834472805;0.36919124834472805;0.2142072703688506;0.36919124834472805;0.36919124834472805;0.3920494856730297;0.3920494856730297;0.3920494856730297;0.3920494856730297;0.3920494856730297;0.344808937274298;0.19288482112036423;0.274569200913798;0.42520079672200034;0.42520079672200034;0.42520079672200034;0.42520079672200034;0.42520079672200034;0.09888591010046384;0.0699718721601957;0.28521382465247297
../DATA\beetroot\Image_100.jpg;3;0.37057711206555016;0.348482248092574;0.37057711206555016;0.37057711206555016;0.37057711206555016;0.37057711206555016;0.37057711206555016;0.23365732708384573;0.36919124834472805;0.36919124834472805;0.36919124834472805;0.36919124834472805;0.36919124834472805;0.2142072703688506;0.36919124834472805;0.36919124834472805;0.3920494856730297;0.3920494856730297;0.3920494856730297;0.3920494856730297;0.3920494856730297;0.344808937274298;0.19288482112036423;0.274569200913798;0.42520079672200034;0.42520079672200034;0.42520079672200034;0.42520079672200034;0.42520079672200034;0.09888591010046384;0.0699718721601957;0.28521382465247297
../DATA\beetroot\Image_11.jpg;3;0.3601678591665662;0.3601678591665662;0.3601678591665662;0.3601678591665662;0.3601678591665662;0.3601678591665662;0.30323883695744785;0.3601678591665662;0.35583026177279214;0.35583026177279214;0.35583026177279214;0.35583026177279214;0.35583026177279214;0.35583026177279214;0.33718507281670285;0.35583026177279214;0.38984789326880004;0.38984789326880004;0.38984789326880004;0.38984789326880004;0.38984789326880004;0.38984789326880004;0.2616727204771433;0.1401396006181226;0.3613378330413963;0.3613378330413963;0.3613378330413963;0.3613378330413963;0.3613378330413963;0.3613378330413963;0.29333392671872044;0.3613378330413963
../DATA\beetroot\Image_12.jpg;3;0.35355339053803103;0.35355339053803103;0.35355339053803103;0.35355339053803103;0.35355339053803103;0.35355339053803103;0.35355339053803103;0.35355339053803103;0.3736923556675332;0.3736923556675332;0.3736923556675332;0.3736923556675332;0.27882611947051217;0.29048258923006015;0.3736923556675332;0.3736923556675332;0.37888915701111786;0.37888915701111786;0.37888915701111786;0.2591491283561378;0.2673944074018527;0.37888915701111786;0.37888915701111786;0.37888915701111786;0.37054419933155014;0.37054419933155014;0.19717751912661188;0.37054419933155014;0.37054419933155014;0.37054419933155014;0.37054419933155014;0.37054419933155014
../DATA\beetroot\Image_13.jpg;3;0.4019080001846883;0.4019080001846883;0.29005266496350396;0.3233153309608507;0.29654224546270347;0.27799133460512016;0.4019080001846883;0.4019080001846883;0.3657583688142721;0.3657583688142721;0.3657583688142721;0.34653767709223027;0.3657583688142721;0.277914612561143;0.3657583688142721;0.3657583688142721;0.4602230134841017;0.4602230134841017;0.19550837022567005;0.43602916381105694;0.22652785427980734;0.11836753279944627;0.2662961451872994;0.4602230134841017;0.3548376763969542;0.3548376763969542;0.3548376763969542;0.3548376763969542;0.3548376763969542;0.3548376763969542;0.3444293302692125;0.3548376763969542
../DATA\beetroot\Image_14.jpg;3;0.24437567356721693;0.2442180530668081;0.383109660619057;0.383109660619057;0.383109660619057;0.383109660619057;0.383109660619057;0.383109660619057;0.36136026118834824;0.36136026118834824;0.2931404631073094;0.36136026118834824;0.36136026118834824;0.36136026118834824;0.36136026118834824;0.36136026118834824;0.3629410935422324;0.3629410935422324;0.3629410935422324;0.27913498168317025;0.3629410935422324;0.3629410935422324;0.3629410935422324;0.3629410935422324;0.3924201770448616;0.3924201770448616;0.3924201770448616;0.2865975954855918;0.3924201770448616;0.3039864983209196;0.23555477060733834;0.3924201770448616
../DATA\beetroot\Image_15.jpg;3;0.4057744990563121;0.14446008688579018;0.3181652432876945;0.23374653029937048;0.4057744990563121;0.4057744990563121;0.4057744990563121;0.4057744990563121;0.3805047318752872;0.3805047318752872;0.20984852104562382;0.2953988692871034;0.3805047318752872;0.3805047318752872;0.3805047318752872;0.3805047318752872;0.35355339053803103;0.35355339053803103;0.35355339053803103;0.35355339053803103;0.35355339053803103;0.35355339053803103;0.35355339053803103;0.35355339053803103;0.36025256163311625;0.32019878957909237;0.36025256163311625;0.36025256163311625;0.36025256163311625;0.36025256163311625;0.36025256163311625;0.3446466100925643
../DATA\beetroot\Image_16.jpg;3;0.43624693047510854;0.13416187012515562;0.16660459668997862;0.2557609783690197;0.43624693047510854;0.43624693047510854;0.43624693047510854;0.35718942458927433;0.3938137371652454;0.09839475568939297;0.07263908044604928;0.2883580402009188;0.4320886531284563;0.4320886531284563;0.4320886531284563;0.4320886531284563;0.36316104162773466;0.36316104162773466;0.36316104162773466;0.2771252507031728;0.36316104162773466;0.36316104162773466;0.36316104162773466;0.36316104162773466;0.37793212625310535;0.37793212625310535;0.28936862229130433;0.2434535843872333;0.37793212625310535;0.37793212625310535;0.37793212625310535;0.37793212625310535
../DATA\beetroot\Image_17.jpg;3;0.4101415142267542;0.4101415142267542;0.4101415142267542;0.34083057847288106;0.16849555217557913;0.2117567456726165;0.3711315119302472;0.4101415142267542;0.35506544509769117;0.35506544509769117;0.35506544509769117;0.3427823034636862;0.35506544509769117;0.35506544509769117;0.35506544509769117;0.35506544509769117;0.3667031903884452;0.34510169636787097;0.2721717101049523;0.3667031903884452;0.3667031903884452;0.3667031903884452;0.3667031903884452;0.3667031903884452;0.3927949281727556;0.3927949281727556;0.3927949281727556;0.3927949281727556;0.3927949281727556;0.22834796477079153;0.14876179956519828;0.3927949281727556
../DATA\beetroot\Image_18.jpg;3;0.35355339053803103;0.35355339053803103;0.35355339053803103;0.35355339053803103;0.35355339053803103;0.35355339053803103;0.35355339053803103;0.35355339053803103;0.40604713062153924;0.40604713062153924;0.40604713062153924;0.40604713062153924;0.40604713062153924;0.34531532630003586;0.09524011434837036;0.21752076728233696;0.3857548329336214;0.3857548329336214;0.3857548329336214;0.2653546004605832;0.1916929546240814;0.3857548329336214;0.3857548329336214;0.3857548329336214;0.5154170231777578;0.5154170231777578;0.2443624285178002;0.25406228898507555;1.5150353858778718e-10;1.3933244745834303e-16;0.5154170231777578;0.28066925880143373
../DATA\beetroot\Image_19.jpg;3;0.4087864424116684;0.4087864424116684;0.4087864424116684;0.4087864424116684;0.4087864424116684;0.18797764862156707;0.23165102279168384;0.27471881869024917;0.41846897833265095;0.2553141612467422;0.20217381333034087;0.13549538257330662;0.41846897833265095;0.41846897833265095;0.41846897833265095;0.41846897833265095;0.40250730492931397;0.40250730492931397;0.40250730492931397;0.40250730492931397;0.40250730492931397;0.2281359013123967;0.27629328634297995;0.2481035619289802;0.3595887383653326;0.3595887383653326;0.3595887383653326;0.3595887383653326;0.3595887383653326;0.35105140361472215;0.3177082736439884;0.3595887383653326
../DATA\beetroot\Image_2.jpg;3;0.3626138090166741;0.28209675333865675;0.3626138090166741;0.3626138090166741;0.3626138090166741;0.3626138090166741;0.3626138090166741;0.3626138090166741;0.35355339053803103;0.35355339053803103;0.35355339053803103;0.35355339053803103;0.35355339053803103;0.35355339053803103;0.35355339053803103;0.35355339053803103;0.35355339053803103;0.35355339053803103;0.35355339053803103;0.35355339053803103;0.35355339053803103;0.35355339053803103;0.35355339053803103;0.35355339053803103;0.37355138606103844;0.3071994451857418;0.2615046316224298;0.37355138606103844;0.37355138606103844;0.37355138606103844;0.37355138606103844;0.37355138606103844
../DATA\beetroot\Image_20.jpg;3;0.37060422029353923;0.24504440452525186;0.37060422029353923;0.37060422029353923;0.37060422029353923;0.34039434612108765;0.37060422029353923;0.37060422029353923;0.3643255004921819;0.3643255004921819;0.3643255004921819;0.3643255004921819;0.3643255004921819;0.3643255004921819;0.3643255004921819;0.2662113962737424;0.3648540437664885;0.3648540437664885;0.3648540437664885;0.3648540437664885;0.3648540437664885;0.3648540437664885;0.26109516827757046;0.3648540437664885;0.353985839676585;0.353985839676585;0.353985839676585;0.353985839676585;0.353985839676585;0.353985839676585;0.353985839676585;0.35051130772911804
../DATA\beetroot\Image_21.JPG;3;0.3931385228363623;0.3931385228363623;0.3931385228363623;0.3931385228363623;0.3931385228363623;0.3931385228363623;0.20424676910868297;0.17588595195332613;0.36804570540281617;0.36804570540281617;0.36804570540281617;0.3227565526546907;0.36804570540281617;0.2882401078737591;0.36804570540281617;0.36804570540281617;0.4104455860741484;0.3964458928967187;0.3210818651172894;0.4104455860741484;0.4104455860741484;0.4104455860741484;0.19609175944055207;0.16559829360674638;0.37557845567321574;0.37557845567321574;0.37557845567321574;0.37557845567321574;0.37557845567321574;0.32749980996578126;0.2898271128795548;0.3216336999293488
../DATA\beetroot\Image_22.jpg;3;0.46366398789537394;0.32337018977973864;0.20510272636610913;0.16540331724217408;0.07941878776418339;0.41802644562727354;0.46366398789537394;0.46366398789537394;0.3580413614495228;0.36210340533796276;0.36210340533796276;0.36210340533796276;0.2917072611703059;0.36210340533796276;0.36210340533796276;0.36210340533796276;0.4174133002585319;0.4174133002585319;0.2708876362750308;0.4174133002585319;0.4174133002585319;0.21192202917058625;0.10266267805958786;0.4174133002585319;0.4075862993129496;0.4075862993129496;0.4075862993129496;0.4075862993129496;0.26348103901864584;0.31007103143323594;0.061650143472183117;0.4075862993129496
../DATA\beetroot\Image_23.jpg;3;0.41976229777005664;0.41976229777005664;0.41976229777005664;0.26824977891187196;0.30822315012963797;0.18299182980303938;0.307819734757111;0.41976229777005664;0.36292823477434955;0.36292823477434955;0.36292823477434955;0.36292823477434955;0.36292823477434955;0.2792519910327048;0.36292823477434955;0.36292823477434955;0.35355339053803103;0.35355339053803103;0.35355339053803103;0.35355339053803103;0.35355339053803103;0.35355339053803103;0.35355339053803103;0.35355339053803103;0.35355339053803103;0.35355339053803103;0.35355339053803103;0.35355339053803103;0.35355339053803103;0.35355339053803103;0.35355339053803103;0.35355339053803103
../DATA\beetroot\Image_24.jpg;3;0.3993130127412292;0.2832027651585623;0.1209638184241486;0.32849587108178596;0.3993130127412292;0.3993130127412292;0.3993130127412292;0.3993130127412292;0.35460020180895524;0.35460020180895524;0.35460020180895524;0.35460020180895524;0.35460020180895524;0.35460020180895524;0.35460020180895524;0.34613707952917194;0.3699486866470388;0.3699486866470388;0.29954937396754633;0.2984928603874517;0.3699486866470388;0.3699486866470388;0.3699486866470388;0.3699486866470388;0.35355339053803103;0.35355339053803103;0.35355339053803103;0.35355339053803103;0.35355339053803103;0.35355339053803103;0.35355339053803103;0.35355339053803103
../DATA\beetroot\Image_25.jpg;3;0.35355339053803103;0.35355339053803103;0.35355339053803103;0.35355339053803103;0.35355339053803103;0.35355339053803103;0.35355339053803103;0.35355339053803103;0.08589637577903574;0.08410647738690843;0.09991049494943598;0.44171615447044;0.44171615447044;0.44171615447044;0.44171615447044;0.44171615447044;0.4124346397916687;0.26051730345395674;0.1659032879887302;0.23258368969025742;0.4124346397916687;0.4124346397916687;0.4124346397916687;0.4124346397916687;0.37709903376594306;0.22740667507499962;0.37709903376594306;0.37709903376594306;0.37709903376594306;0.37709903376594306;0.30832469277139773;0.37709903376594306
../DATA\beetroot\Image_26.jpg;3;0.35355339053803103;0.35355339053803103;0.35355339053803103;0.35355339053803103;0.35355339053803103;0.35355339053803103;0.35355339053803103;0.35355339053803103;0.3724839937696789;0.3598939697336563;0.3724839937696789;0.19496250027845893;0.3724839937696789;0.3724839937696789;0.3724839937696789;0.3724839937696789;0.3652500206550377;0.3652500206550377;0.3652500206550377;0.26660800334019086;0.3652500206550377;0.3584336852060712;0.3652500206550377;0.3652500206550377;0.35355339053803103;0.35355339053803103;0.35355339053803103;0.35355339053803103;0.35355339053803103;0.35355339053803103;0.35355339053803103;0.35355339053803103
../DATA\beetroot\Image_27.jpg;3;0.35355339053803103;0.35355339053803103;0.35355339053803103;0.35355339053803103;0.35355339053803103;0.35355339053803103;0.35355339053803103;0.35355339053803103;0.35355339053803103;0.35355339053803103;0.35355339053803103;0.35355339053803103;0.35355339053803103;0.35355339053803103;0.35355339053803103;0.35355339053803103;0.35355339053803103;0.35355339053803103;0.35355339053803103;0.35355339053803103;0.35355339053803103;0.35355339053803103;0.35355339053803103;0.35355339053803103;0.35355339053803103;0.35355339053803103;0.35355339053803103;0.35355339053803103;0.35355339053803103;0.35355339053803103;0.35355339053803103;0.35355339053803103
../DATA\beetroot\Image_28.jpg;3;0.35355339053803103;0.35355339053803103;0.35355339053803103;0.35355339053803103;0.35355339053803103;0.35355339053803103;0.35355339053803103;0.35355339053803103;0.36348053194821445;0.2741775336022375;0.36348053194821445;0.36348053194821445;0.36348053194821445;0.36348053194821445;0.36348053194821445;0.36348053194821445;0.3831012909867999;0.3831012909867999;0.3831012909867999;0.246355737064907;0.3831012909867999;0.24229992883567567;0.3831012909867999;0.3831012909867999;0.36035396287403826;0.36035396287403826;0.3016871720212779;0.36035396287403826;0.36035396287403826;0.36035396287403826;0.36035396287403826;0.36035396287403826
../DATA\beetroot\Image_29.jpg;3;0.3577581554925548;0.3577581554925548;0.3577581554925548;0.3577581554925548;0.3577581554925548;0.3577581554925548;0.3577581554925548;0.3225890806118175;0.35355339053803103;0.35355339053803103;0.35355339053803103;0.35355339053803103;0.35355339053803103;0.35355339053803103;0.35355339053803103;0.35355339053803103;0.3806746516422844;0.3806746516422844;0.3806746516422844;0.3806746516422844;0.3806746516422844;0.25117788060946306;0.25967389070217917;0.3806746516422844;0.3776305672660892;0.3776305672660892;0.3776305672660892;0.3776305672660892;0.2522060832250274;0.2841883516710852;0.3776305672660892;0.3776305672660892
../DATA\beetroot\Image_3.jpg;3;0.35355339053803103;0.35355339053803103;0.35355339053803103;0.35355339053803103;0.35355339053803103;0.35355339053803103;0.35355339053803103;0.35355339053803103;0.35651121459523144;0.35651121459523144;0.35651121459523144;0.35651121459523144;0.35651121459523144;0.3321118437470717;0.35651121459523144;0.35651121459523144;0.35355339053803103;0.35355339053803103;0.35355339053803103;0.35355339053803103;0.35355339053803103;0.35355339053803103;0.35355339053803103;0.35355339053803103;0.35975098312139786;0.35975098312139786;0.35975098312139786;0.35975098312139786;0.35975098312139786;0.35975098312139786;0.30668324160077925;0.35975098312139786
../DATA\beetroot\Image_30.jpg;3;0.35477586340170586;0.34487476990692495;0.35477586340170586;0.35477586340170586;0.35477586340170586;0.35477586340170586;0.35477586340170586;0.35477586340170586;0.3964335014241602;0.20344981972241793;0.2717864256627686;0.3145515920010189;0.3964335014241602;0.3964335014241602;0.3964335014241602;0.3964335014241602;0.3797182724826306;0.34966498439941746;0.23524059585998167;0.3797182724826306;0.3797182724826306;0.32705178092535264;0.3724104283565548;0.3797182724826306;0.35355339053803103;0.35355339053803103;0.35355339053803103;0.35355339053803103;0.35355339053803103;0.35355339053803103;0.35355339053803103;0.35355339053803103
../DATA\beetroot\Image_31.jpg;3;0.2647668391328134;0.38283096426046204;0.38283096426046204;0.22481378371810004;0.38283096426046204;0.38283096426046204;0.38283096426046204;0.38283096426046204;0.39366715077201914;0.39366715077201914;0.39366715077201914;0.3375859806856642;0.27719233768265805;0.18528622507431183;0.39366715077201914;0.39366715077201914;0.37121450297255376;0.37121450297255376;0.18814502155353025;0.37121450297255376;0.37121450297255376;0.37121450297255376;0.37121450297255376;0.37121450297255376;0.34714651073669234;0.3601029080477079;0.3601029080477079;0.3601029080477079;0.3601029080477079;0.3601029080477079;0.3534499014747594;0.3258710557637136
../DATA\beetroot\Image_32.jpg;3;0.35355339053803103;0.35355339053803103;0.35355339053803103;0.35355339053803103;0.35355339053803103;0.35355339053803103;0.35355339053803103;0.35355339053803103;0.35355339053803103;0.35355339053803103;0.35355339053803103;0.35355339053803103;0.35355339053803103;0.35355339053803103;0.35355339053803103;0.35355339053803103;0.3889291622514473;0.37095982060478205;0.11733263143864324;0.30379663999182666;0.3889291622514473;0.3889291622514473;0.3889291622514473;0.3889291622514473;0.36360610342460437;0.33254027371250283;0.36989358413639406;0.36989358413639406;0.36989358413639406;0.36989358413639406;0.36989358413639406;0.2703724276682037
../DATA\beetroot\Image_33.jpg;3;0.357408061731026;0.3252942384186144;0.357408061731026;0.357408061731026;0.357408061731026;0.357408061731026;0.357408061731026;0.357408061731026;0.3637322580127842;0.3637322580127842;0.3637322580127842;0.351213330550232;0.3637322580127842;0.2878233190667309;0.3637322580127842;0.3637322580127842;0.24050248828216717;0.302895699162039;0.4044515238017665;0.4044515238017665;0.4044515238017665;0.3377317089597423;0.4044515238017665;0.28640164191415046;0.3679195163022689;0.3679195163022689;0.3679195163022689;0.22901224056569447;0.3679195163022689;0.3679195163022689;0.3679195163022689;0.3679195163022689
../DATA\beetroot\Image_34.jpg;3;0.3536528869688351;0.3536528869688351;0.3536528869688351;0.3536528869688351;0.3536528869688351;0.3536528869688351;0.3536528869688351;0.35285612997025056;0.4041740166090339;0.2846532453013471;0.20845146127011394;0.24235787446661508;0.4041740166090339;0.4041740166090339;0.4041740166090339;0.4041740166090339;0.3987981096695242;0.3987981096695242;0.13830637343652172;0.1631923803776457;0.3987981096695242;0.3987981096695242;0.3987981096695242;0.3987981096695242;0.35355339053803103;0.35355339053803103;0.35355339053803103;0.35355339053803103;0.35355339053803103;0.35355339053803103;0.35355339053803103;0.35355339053803103
../DATA\beetroot\Image_35.jpg;3;0.3592345802323675;0.3592345802323675;0.3592345802323675;0.3592345802323675;0.3592345802323675;0.31089164387982376;0.3592345802323675;0.3592345802323675;0.36167084591520404;0.36167084591520404;0.29044688701697335;0.36167084591520404;0.36167084591520404;0.36167084591520404;0.36167084591520404;0.36167084591520404;0.32869615457529416;0.09497708470002271;0.4052258708832615;0.24879340580749001;0.4052258708832615;0.4052258708832615;0.4052258708832615;0.4052258708832615;0.4403795635100126;0.4403795635100126;0.4403795635100126;0.1684798054723791;0.4403795635100126;0.26156271239225;0.08075330058341966;0.3477668281549721
../DATA\beetroot\Image_36.jpg;3;0.047908761605538475;0.5657867462714277;0.5657867462714277;0.5657867462714277;5.4704968841022874e-08;0.14086075320029873;0.13235962828503312;0.0;0.20929215785532848;0.3909125259768431;0.3909125259768431;0.3909125259768431;0.30185263131781964;0.3909125259768431;0.3909125259768431;0.3178344953222612;0.2325339296494341;0.1845402603753299;0.38984459798797827;0.38984459798797827;0.38984459798797827;0.38984459798797827;0.38984459798797827;0.38984459798797827;0.4320466119579041;0.4320466119579041;0.4320466119579041;0.4320466119579041;0.4320466119579041;0.04313903288035094;0.09172994566922603;0.23749371764636018
../DATA\beetroot\Image_37.jpg;3;0.38049438395099194;0.38049438395099194;0.38049438395099194;0.38049438395099194;0.38049438395099194;0.38049438395099194;0.250193215876734;0.2621974390756872;0.38066110698404343;0.38066110698404343;0.38066110698404343;0.38066110698404343;0.38066110698404343;0.3026966650240493;0.25377272176546023;0.34562948725076215;0.3731438665941539;0.3731438665941539;0.3731438665941539;0.33694028551514754;0.3731438665941539;0.3731438665941539;0.2259494912317029;0.3731438665941539;0.4127521175418643;0.4127521175418643;0.4127521175418643;0.4127521175418643;0.4127521175418643;0.16875265208192308;0.10619181638408762;0.32927843452918376
